JHS_AVE,171_SHS,172_SHS,181_SHS,182_SHS,191_UNTS,191_GPA,192_UNTS,192_GPA,201_UNTS,201_GPA,202_UNTS,202_GPA,COLL_GPA_AVERAGE,SHS_GPA_AVERAGE,UNITS_AVERAGE,SEX,AGE,IS_PROVINCE,IS_LIVING_WITH_FAMILY,IS_BOARDING,JHS_TYPE,IS_SCHOLAR,PARENTS_MONTHLY_INCOME,FATHER_EDUC_BACKGROUND,MOTHER_EDUC_BACKGROUND,IS_GRADUATE
1.7,1.6,2.2,2.2,2,29,3.2,29,5,0,5,0,5,4.6,2,14.5,F,17,0,1,0,G,0,4,2,2,Not Completed
2,1.8,1.6,1.8,1.6,26,2,23,2.2,22,2,22,1.9,2,1.7,23.3,F,18,1,1,0,G,1,4,3,4,Not Completed
1.3,1.4,1.4,1.4,1.2,32,1.6,32,1.6,32,1.4,30,1.3,1.5,1.4,31.5,F,18,0,1,0,G,0,4,3,2,Completed
1.4,1.8,1.6,1.6,1.4,26,1.9,26,3.1,0,5,18,4.1,3.5,1.6,17.5,M,18,1,0,1,P,0,2,4,3,Not Completed
2.2,1.6,1.6,1.6,1.4,30,2,27,5,0,5,0,5,4.3,1.6,14.3,M,18,0,1,0,P,0,4,3,3,Not Completed
1.6,1.8,1.8,1.8,1.4,20,5,20,2.2,17,2,0,5,3.6,1.7,14.3,F,22,1,0,1,G,0,4,3,3,Not Completed
2.5,2.2,2.2,2.2,1.9,29,2.5,29,2.3,11,5,20,5,3.7,2.1,22.3,M,19,0,1,0,P,1,4,3,2,Not Completed
1.4,1.4,1.4,1.4,1.2,26,2,23,5,0,5,0,5,4.3,1.4,12.3,M,19,0,1,0,G,0,2,4,4,Not Completed
2.1,2,2.2,2,1.8,35,5,0,5,0,5,0,5,5,2,8.8,F,17,0,1,0,G,0,2,3,4,Not Completed
2.3,1.8,1.6,1.4,1.2,26,2.1,0,5,0,5,0,5,4.3,1.5,6.5,M,17,0,1,0,P,0,3,2,4,Not Completed
1.5,1.4,1.2,1.2,1.2,25,1.6,24,1.5,26,1.7,25,1.6,1.6,1.3,25,F,18,0,1,0,G,1,2,4,3,Not Completed
1.6,1.5,1.6,1.8,1.4,32,1.7,32,1.8,32,1.8,26,1.9,1.8,1.6,30.5,F,18,0,1,0,G,1,4,4,2,Not Completed
1.6,1.4,1.6,1.6,1.4,32,1.8,32,1.8,32,1.8,26,1.9,1.8,1.5,30.5,F,18,0,1,0,G,1,2,2,3,Not Completed
1.5,1.4,1.5,1.4,1.4,29,5,0,5,0,5,0,5,5,1.4,7.3,F,18,1,0,1,P,0,3,4,2,Not Completed
2,2,2,1.8,1.6,32,1.7,32,2.1,17,1.7,17,2,1.9,1.9,24.5,F,18,0,1,0,G,1,4,4,4,Not Completed
2,1.8,2,2,1.8,30,2.2,29,2.2,0,5,0,5,3.6,1.9,14.8,M,18,1,0,1,G,0,3,3,2,Not Completed
2,1.6,1.6,1.6,1.4,29,1.8,29,1.6,23,1.4,20,1.7,1.6,1.6,25.3,F,18,1,1,0,G,1,2,2,4,Not Completed
2.1,2,2.2,1.8,2,23,2.2,21,2.1,23,1.7,17,2,2,2,21,M,18,0,1,0,P,1,4,3,3,Completed
2,1.9,2,1.8,1.4,29,2.1,26,2.2,24,2.2,27,1.9,2.1,1.8,26.5,M,18,0,1,0,P,1,4,3,3,Completed
1.6,1.6,1.4,1.4,1.2,23,5,0,5,23,1.3,29,1.3,3.2,1.4,18.8,M,17,1,1,0,P,1,4,3,2,Not Completed
1.5,1.4,1.4,1.2,1.4,21,1.9,24,1.9,26,1.4,23,1.3,1.6,1.4,23.5,M,18,0,1,0,P,0,4,3,4,Not Completed
2.3,2,1.8,2,1.8,23,2,29,2,0,5,0,5,3.5,1.9,13,F,18,0,1,0,P,0,4,2,2,Not Completed
2,1.8,1.8,1.8,1.6,15,2.3,21,2,0,5,0,5,3.6,1.8,9,M,20,0,1,0,G,0,4,4,3,Not Completed
1.6,1.6,1.6,1.6,1.4,29,1.7,29,1.5,29,1.5,27,1.8,1.6,1.6,28.5,F,18,1,0,1,G,1,2,3,4,Completed
1,1.8,1.7,1.4,1.4,26,1.8,26,1.5,28,1.7,26,1.8,1.7,1.6,26.5,M,20,0,1,0,G,1,2,4,3,Completed
2,1.8,2,1.8,1.6,29,1.8,29,2,29,1.9,29,1.9,1.9,1.8,29,M,18,0,1,0,G,1,4,3,2,Not Completed
1.9,1.8,1.6,1.4,1.4,29,1.6,29,1.7,29,1.6,29,1.2,1.5,1.6,29,F,20,0,1,0,G,1,4,2,4,Not Completed
1.8,1.6,1.6,1.8,1.6,26,2.2,26,2.7,23,2.6,0,5,3.1,1.7,18.8,F,18,0,1,0,G,1,4,2,2,Not Completed
2.2,1.8,1.6,1.8,1.6,23,1.9,29,1.9,0,5,0,5,3.5,1.7,13,F,21,1,1,0,P,0,3,2,4,Not Completed
2.3,2,2,2,1.8,30,2.5,29,2.9,33,5,28,3.3,3.4,2,30,M,17,0,1,0,P,1,4,3,3,Not Completed
2,1.6,1.8,1.8,1.4,32,1.7,26,1.6,29,1.7,27,1.8,1.7,1.7,28.5,F,18,1,0,1,G,1,4,4,3,Not Completed
1.7,1.6,1.6,1.8,1.2,29,1.7,29,1.9,23,1.4,20,1.7,1.7,1.6,25.3,F,18,0,1,0,G,1,3,4,4,Not Completed
1.6,1.4,1.6,1.4,1.2,25,5,0,5,0,5,0,5,5,1.4,6.3,M,17,1,1,0,G,0,4,3,2,Not Completed
1.3,1.4,1.2,1.2,1.2,25,1.6,24,1.7,0,5,0,5,3.3,1.3,12.3,M,17,1,0,1,G,0,4,3,3,Not Completed
2.4,1.8,2,2.2,1.8,26,1.7,28,1.6,29,1.5,27,1.5,1.6,2,27.5,M,20,0,1,0,G,1,4,3,2,Not Completed
2.2,1.6,1.4,1.6,1.4,26,2,26,1.7,23,1.7,23,1.8,1.8,1.5,24.5,M,18,1,0,1,G,1,2,4,2,Completed
1.8,1.4,1.4,1.4,1.4,26,1.8,26,1.6,23,1.5,23,1.4,1.6,1.4,24.5,M,18,0,1,0,G,1,2,2,4,Not Completed
1.8,2,2,2.2,1.8,29,2,29,1.8,0,5,0,5,3.5,2,14.5,F,18,0,1,0,G,0,4,3,2,Not Completed
1.6,1.4,1.4,1.2,1.2,26,1.6,25,1.6,22,1.9,22,1.6,1.7,1.3,23.8,F,18,0,1,0,G,1,2,4,3,Not Completed
1.8,1.6,1.6,1.6,1.4,29,1.8,29,5,0,5,29,2,3.5,1.6,21.8,F,18,1,1,0,G,0,2,4,3,Not Completed
1.6,1.4,1.2,1.4,1.2,29,1.5,30,1.3,30,1.5,28,1.4,1.4,1.3,29.3,F,18,0,1,0,G,1,2,3,4,Not Completed
2.4,1.8,1.8,1.8,1.4,25,1.8,24,1.8,26,1.9,25,1.9,1.9,1.7,25,M,18,0,1,0,G,1,2,3,2,Not Completed
2.5,2.4,2.4,2.2,2.2,26,5,0,5,0,5,0,5,5,2.3,6.5,M,19,1,1,0,P,0,2,4,2,Not Completed
1.6,1.8,1.8,1.8,2.2,26,1.8,0,5,24,1.8,29,1.6,2.6,1.9,19.8,F,19,1,1,0,G,0,3,2,2,Not Completed
1.8,1.8,2,2,1.4,29,5,0,5,0,5,0,5,5,1.8,7.3,F,18,1,1,0,P,0,2,4,2,Not Completed
2.2,1.5,1.6,1.6,1.4,29,1.4,29,1.6,29,1.7,26,1.5,1.6,1.5,28.3,F,18,0,1,0,G,1,4,4,4,Not Completed
1.8,1.6,1.4,1.4,1.4,35,1.4,20,1.4,23,1.4,6,1.9,1.5,1.5,21,F,19,0,1,0,P,1,4,4,4,Completed
1.9,1.6,1.8,1.6,1.6,35,1.5,20,1.5,23,1.4,6,1.3,1.4,1.7,21,F,18,0,1,0,P,1,4,3,4,Completed
2,1.8,2,1.8,1.4,35,1.7,20,2.3,21,2,17,5,2.8,1.8,23.3,F,18,0,1,0,P,1,2,2,4,Not Completed
1.6,1.6,1.6,1.6,1.4,32,5,0,5,0,5,0,5,5,1.6,8,F,19,1,0,1,G,0,4,3,3,Not Completed
2.2,1.8,1.8,1.6,1.4,25,5,0,5,0,5,0,5,5,1.7,6.3,F,19,1,0,1,P,0,2,3,2,Not Completed
2,1.8,2,1.8,1.8,29,1.8,29,2.2,29,1.7,29,1.6,1.8,1.9,29,F,19,0,1,0,P,1,3,3,4,Completed
1.6,2,1.8,2,1.8,26,2.2,25,2,27,2.1,26,3,2.3,1.9,26,M,17,0,1,0,G,1,5,3,3,Not Completed
1.9,1.8,2,2,1.8,30,2.1,29,2.2,33,2,32,2.3,2.2,1.9,31,M,18,1,0,1,P,1,2,3,2,Completed
1.7,1.6,1.7,2,1.6,30,2,29,2.1,33,1.9,32,2.1,2,1.7,31,F,18,0,1,0,P,1,3,4,2,Not Completed
1.6,1.8,1.8,1.6,1.5,30,5,0,5,0,5,0,5,5,1.7,7.5,F,18,0,1,0,P,0,2,3,2,Not Completed
1.7,1.6,1.4,1.4,1.4,35,5,20,2,23,2.1,6,1.6,2.7,1.5,21,F,17,1,1,0,G,1,5,2,2,Not Completed
2.3,1.9,1.8,2,1.6,26,1.6,26,1.6,0,5,0,5,3.3,1.8,13,M,18,1,0,1,G,0,5,4,2,Not Completed
1.8,1.6,1.6,1.6,1.6,23,1.9,23,2.8,22,1.9,28,3.7,2.6,1.6,24,F,18,0,1,0,G,1,5,4,3,Not Completed
2,1.6,1.6,1.5,1.6,26,1.4,26,1.4,0,5,0,5,3.2,1.6,13,M,17,0,1,0,G,0,3,2,3,Not Completed
2.2,2,1.9,2.2,1.8,26,1.7,0,5,0,5,0,5,4.2,2,6.5,F,18,1,1,0,P,0,2,4,3,Not Completed
1.6,1.2,1.2,1.2,1.2,25,1.4,24,1.5,26,1.4,25,1.4,1.4,1.2,25,F,17,1,1,0,P,1,3,4,3,Completed
1.6,1.4,1.4,1.2,1.2,25,1.5,24,1.6,26,1.5,25,1.7,1.6,1.3,25,M,17,0,1,0,G,1,5,2,4,Not Completed
2,1.9,2,1.9,1.9,35,5,0,5,0,5,0,5,5,1.9,8.8,F,19,0,1,0,P,0,4,4,3,Not Completed
2.2,2,1.8,1.8,1.8,26,2.1,26,2.2,23,2.5,20,3,2.5,1.9,23.8,F,17,0,1,0,P,1,2,3,4,Not Completed
1.6,1.6,1.6,1.4,1.2,29,1.4,29,1.5,29,1.5,26,1.5,1.5,1.5,28.3,F,18,0,1,0,G,0,5,4,4,Not Completed
2,1.8,1.8,1.6,1.6,35,1.6,20,1.8,23,1.8,6,1.3,1.6,1.7,21,F,17,0,1,0,P,1,5,4,2,Not Completed
2.2,1.8,1.9,2.2,1.8,29,2.1,0,5,0,5,0,5,4.3,1.9,7.3,M,18,0,1,0,G,0,4,2,2,Not Completed
2.4,1.8,1.6,1.8,2,24,1.7,24,1.7,27,1.7,25,2.1,1.8,1.8,25,M,18,0,1,0,P,1,2,4,2,Completed
2.3,1.8,2,1.6,1.8,26,2,25,3.1,0,5,0,5,3.8,1.8,12.8,M,19,1,0,1,P,0,5,4,4,Not Completed
2,1.8,1.8,2.2,1.8,29,2,29,2.4,29,2.1,29,2.8,2.3,1.9,29,M,17,0,1,0,G,1,3,4,3,Not Completed
2.4,2.4,2.4,2.2,2.2,35,2.5,20,3.3,26,2.9,20,5,3.4,2.3,25.3,M,19,1,0,1,P,1,3,2,4,Not Completed
2.4,2,1.8,1.6,1.8,29,5,0,5,0,5,0,5,5,1.8,7.3,F,18,0,1,0,P,0,2,4,4,Not Completed
1.6,1.4,1.3,1.4,1.2,29,1.4,29,1.3,29,1.3,29,1.3,1.3,1.3,29,M,19,0,1,0,G,1,3,2,3,Completed
2.2,2,2,1.8,1.6,23,2.1,29,1.9,0,5,0,5,3.5,1.9,13,F,18,1,1,0,G,0,2,3,4,Not Completed
1.6,1.6,1.6,1.4,1.4,35,1.5,20,1.6,0,5,0,5,3.3,1.5,13.8,M,18,1,1,0,P,0,2,4,2,Not Completed
1.9,1.8,1.8,1.8,1.8,26,1.7,0,5,0,5,0,5,4.2,1.8,6.5,M,19,0,1,0,G,0,2,3,3,Not Completed
2,2,1.8,1.8,1.8,25,2,22,3.1,25,5,0,5,3.8,1.9,18,M,17,1,0,1,G,1,2,2,2,Not Completed
2.1,2.2,2,1.8,1.6,29,2.7,29,2.4,14,5,0,5,3.8,1.9,18,M,21,0,1,0,P,0,4,4,3,Not Completed
2,2,2.2,2,2.2,26,5,18,5,0,5,17,2.7,4.4,2.1,15.3,F,18,0,1,0,G,0,3,4,4,Not Completed
1.8,1.8,1.8,1.8,1.6,26,1.6,20,1.9,23,1.6,6,1.7,1.7,1.8,18.8,F,20,1,0,1,G,1,2,3,2,Not Completed
2.6,2.4,2.1,2.1,1.8,29,2.2,29,2,23,2.5,20,5,2.9,2.1,25.3,M,19,0,1,0,P,0,4,3,3,Not Completed
1.6,1.8,1.8,1.8,1.8,29,1.7,0,5,0,5,0,5,4.2,1.8,7.3,F,18,1,0,1,G,0,2,2,3,Not Completed
2,1.6,1.8,1.6,1.6,25,1.9,24,1.9,26,2,25,2.2,2,1.7,25,M,18,0,1,0,G,1,3,2,3,Not Completed
2.5,1.8,2.4,2.2,1.9,23,5,29,5,26,2.1,29,2.9,3.8,2.1,26.8,M,17,0,1,0,G,0,4,4,4,Not Completed
1.6,1.6,1.4,1.4,1.2,26,1.7,26,1.6,20,1.5,20,1.8,1.7,1.4,23,M,18,0,1,0,G,1,4,2,3,Not Completed
1.2,1.4,1.4,1.2,1.2,26,1.6,28,1.4,29,1.4,27,1.3,1.4,1.3,27.5,M,18,1,0,1,P,1,4,3,3,Completed
1.7,1.8,1.6,1.8,1.8,32,1.8,0,5,0,5,0,5,4.2,1.8,8,F,18,0,1,0,G,0,2,2,4,Not Completed
1.7,1.6,1.5,1.8,1.6,30,2,29,1.8,0,5,0,5,3.5,1.6,14.8,F,19,1,1,0,G,0,2,4,4,Not Completed
1.6,1.8,1.8,1.8,1.4,29,2.1,29,2,23,1.8,20,2.3,2.1,1.7,25.3,F,18,0,1,0,G,1,3,4,3,Not Completed
1.6,1.4,1.4,1.4,1.4,29,1.6,0,5,0,5,0,5,4.2,1.4,7.3,F,18,0,1,0,G,0,2,2,4,Not Completed
1.9,1.6,1.6,1.8,1.5,30,1.7,29,1.9,0,5,0,5,3.4,1.6,14.8,M,18,0,1,0,G,0,3,2,2,Not Completed
1.6,1.4,1.2,1.2,1.2,32,1.5,32,1.5,32,1.6,30,1.5,1.5,1.3,31.5,F,18,1,1,0,G,0,3,4,3,Completed
2.6,2.4,2.2,2.4,2.4,29,5,0,5,0,5,0,5,5,2.4,7.3,M,21,1,1,0,G,0,3,2,2,Not Completed
2.1,1.8,1.8,1.7,1.4,25,2.3,24,3.4,25,2.2,25,2.3,2.6,1.7,24.8,M,17,1,0,1,P,1,2,4,4,Not Completed
2,1.8,1.6,1.8,1.4,23,1.8,0,5,0,5,0,5,4.2,1.7,5.8,F,17,0,1,0,G,0,3,4,2,Not Completed
1.7,1.6,1.4,1.4,1.2,27,1.7,27,1.6,29,1.3,29,1.4,1.5,1.4,28,F,18,1,0,1,G,1,3,2,4,Not Completed
1.6,1.8,2.2,2,2.2,26,1.8,26,1.7,26,1.6,23,2,1.8,2.1,25.3,M,18,1,0,1,G,1,2,4,2,Not Completed
1.5,1.4,1.4,1.4,1.2,29,1.4,29,1.4,26,1.4,27,1.2,1.4,1.4,27.8,F,19,1,0,1,P,1,3,4,4,Completed
2.2,1.6,1.6,1.6,1.4,26,2,25,2.3,22,2,22,3.3,2.4,1.6,23.8,M,18,0,1,0,G,1,4,3,3,Not Completed
1.6,1.6,1.6,1.4,1.4,26,1.8,26,1.6,23,1.4,23,2,1.7,1.5,24.5,F,18,1,0,1,P,1,3,3,2,Not Completed
1.5,1.4,1.6,1.4,1.2,29,1.3,30,1.2,30,1.5,28,5,2.3,1.4,29.3,F,18,0,1,0,G,1,3,4,4,Not Completed
2.1,1.8,1.8,1.8,1.6,29,1.9,30,1.9,30,2.2,28,2.3,2.1,1.8,29.3,M,18,1,1,0,G,1,2,2,4,Not Completed
1.8,1.4,1.4,1.6,1.4,26,1.9,26,1.9,29,1.9,27,1.7,1.9,1.5,27,F,17,1,1,0,G,1,4,2,2,Not Completed
2.1,1.8,1.6,1.8,1.4,25,5,0,5,0,5,0,5,5,1.7,6.3,F,17,0,1,0,G,0,4,2,2,Not Completed
1.4,1.2,1.2,1.2,1.2,25,1.6,24,1.4,26,1.8,25,1.4,1.6,1.2,25,F,18,1,1,0,G,1,3,2,4,Not Completed
1.8,1.8,1.6,1.6,1.4,29,1.9,0,5,0,5,0,5,4.2,1.6,7.3,M,20,1,0,1,G,0,3,2,2,Not Completed
2,1.6,1.6,1.6,1.4,29,1.7,29,2,29,1.7,27,2,1.9,1.6,28.5,F,18,0,1,0,G,1,4,3,3,Not Completed
1.9,2,2,2,1.6,23,2.3,22,2.8,0,5,0,5,3.8,1.9,11.3,F,18,1,1,0,G,0,3,4,4,Not Completed
2.3,2.2,2,2,1.8,26,2.4,26,1.9,9,5,0,5,3.6,2,15.3,M,18,1,0,1,G,1,3,4,4,Not Completed
1.7,1.8,1.8,1.6,1.6,29,5,0,5,0,5,0,5,5,1.7,7.3,M,18,1,0,1,P,0,3,3,3,Not Completed
2.2,1.8,1.8,2,1.4,29,2,29,2,29,1.7,27,1.9,1.9,1.8,28.5,F,17,1,0,1,G,1,2,4,4,Not Completed
1.7,1.6,1.6,1.6,1.4,29,1.7,29,2,23,1.4,20,1.8,1.7,1.6,25.3,F,18,1,0,1,P,0,3,3,4,Completed
1.7,1.6,1.6,1.6,1.4,32,1.8,20,2,0,5,0,5,3.5,1.6,13,F,17,0,1,0,P,0,2,4,2,Not Completed
2,2,2,2.2,2.2,29,5,0,5,0,5,0,5,5,2.1,7.3,M,18,1,0,1,G,0,3,3,2,Not Completed
1.8,1.8,1.6,1.6,1.4,25,1.9,24,2.3,26,5,23,3.1,3.1,1.6,24.5,M,18,0,1,0,G,1,4,4,4,Not Completed
1.9,1.6,1.6,1.4,1.2,32,1.5,32,1.6,32,1.6,30,1.5,1.6,1.5,31.5,F,18,0,1,0,G,1,4,3,3,Not Completed
2.4,2.2,2,2,1.6,30,1.8,29,2.2,33,2,0,5,2.8,2,23,M,19,1,0,1,P,1,4,2,4,Not Completed
2.1,1.8,1.8,1.8,1.6,26,1.6,25,1.6,22,1.9,22,1.6,1.7,1.8,23.8,M,18,0,1,0,G,1,3,3,3,Not Completed
1.6,1.6,1.6,1.6,1.4,26,1.6,29,1.8,23,1.5,20,2,1.7,1.6,24.5,M,18,1,0,1,G,0,3,3,3,Completed
2.2,2,2,2.2,2,23,2.7,0,5,0,5,0,5,4.4,2.1,5.8,M,21,1,1,0,G,0,3,2,3,Not Completed
2.5,1.8,1.8,2,2.2,26,1.9,25,2.2,22,2.3,22,2.1,2.1,2,23.8,M,18,0,1,0,P,1,4,4,2,Completed
2.3,2,2,2,1.8,20,2.2,26,2.4,0,5,0,5,3.7,2,11.5,F,18,1,0,1,P,0,3,2,4,Not Completed
1.8,1.6,1.4,1.4,1.2,29,1.6,29,1.9,23,1.5,20,1.7,1.7,1.4,25.3,F,18,1,1,0,G,0,4,4,4,Completed
2,2,2,1.4,1.4,23,2.5,22,1.9,26,2.5,21,2.9,2.5,1.7,23,M,18,1,0,1,G,1,4,3,4,Not Completed
1.5,1.6,1.4,1.4,1.2,26,1.7,28,1.7,0,5,0,5,3.4,1.4,13.5,F,17,1,0,1,G,0,3,2,4,Not Completed
2,1.6,1.5,1.6,1.6,26,2.3,26,2.2,23,2.2,23,2.3,2.3,1.6,24.5,M,18,0,1,0,G,1,3,4,2,Not Completed
2,1.6,1.4,1.4,1.4,25,1.6,24,1.6,26,1.6,25,1.4,1.6,1.5,25,F,18,0,1,0,G,1,3,3,3,Not Completed
1.6,2,2.2,2,2.4,29,5,0,5,0,5,0,5,5,2.2,7.3,F,18,1,1,0,G,0,2,2,2,Not Completed
2,1.6,1.6,1.6,1.4,25,1.7,24,1.5,26,1.4,25,1.6,1.6,1.6,25,F,18,1,0,1,P,1,4,4,2,Completed
1.3,1.4,1.4,1.4,1.1,26,1.3,25,1.3,22,1.4,22,1.4,1.4,1.3,23.8,F,18,0,1,0,G,1,4,2,2,Completed
1.7,1.4,1.4,1.4,1.4,23,5,0,5,0,5,0,5,5,1.4,5.8,M,18,0,1,0,G,0,3,2,3,Not Completed
2,2,2,2,1.6,23,5,0,5,0,5,0,5,5,1.9,5.8,F,18,1,0,1,G,0,3,4,3,Not Completed
1.8,1.8,1.8,1.8,1.6,25,1.6,28,1.8,28,1.6,27,1.4,1.6,1.8,27,M,18,0,1,0,G,1,3,3,4,Not Completed
1.3,1.4,1.4,1.4,1.2,26,1.6,26,1.9,26,1.6,0,5,2.5,1.4,19.5,F,17,1,1,0,P,0,4,4,3,Not Completed
2,1.8,1.6,1.8,1.6,26,2.1,0,5,0,5,0,5,4.3,1.7,6.5,F,17,0,1,0,G,0,3,4,4,Not Completed
1.4,1.6,1.6,1.4,1.2,25,1.6,24,1.5,26,1.6,25,1.5,1.6,1.5,25,F,18,1,0,1,G,1,3,3,3,Completed
2,1.6,1.4,1.4,1.6,26,1.5,26,1.5,23,1.8,23,1.5,1.6,1.5,24.5,M,18,0,1,0,P,1,2,3,4,Not Completed
2,1.6,1.6,1.6,1.4,26,5,0,5,0,5,0,5,5,1.6,6.5,M,17,1,0,1,G,0,3,3,3,Not Completed
1.6,1.4,1.6,1.6,1.6,29,1.7,29,1.9,23,1.6,20,1.6,1.7,1.6,25.3,F,18,1,0,1,P,0,4,4,2,Completed
1.8,1.6,1.4,1.4,1.4,26,1.7,26,1.6,28,1.8,26,2,1.8,1.5,26.5,M,18,0,1,0,G,1,2,3,4,Not Completed
2.1,1.8,1.8,1.8,1.6,29,1.9,29,2,12,5,0,5,3.5,1.8,17.5,F,18,0,1,0,G,0,4,2,2,Not Completed
1.8,1.6,1.4,1.4,1.2,30,1.5,29,2.1,33,5,0,5,3.4,1.4,23,M,18,0,1,0,G,0,2,2,2,Not Completed
1.8,1.8,1.7,1.6,1.4,35,1.7,20,1.8,23,1.8,0,5,2.6,1.6,19.5,F,18,0,1,0,G,1,2,4,4,Not Completed
2.5,2.4,2.2,2,1.4,23,1.8,26,2.1,29,2.1,23,2.2,2.1,2,25.3,M,19,0,1,0,P,1,2,4,2,Not Completed
2.2,1.8,2,2,2,26,5,0,5,0,5,0,5,5,2,6.5,M,18,1,1,0,P,0,4,3,4,Not Completed
1.6,1.4,1.4,1.4,1.2,25,1.5,28,1.6,28,1.6,27,1.3,1.5,1.4,27,M,19,0,1,0,G,1,3,2,2,Completed
2.1,1.8,1.8,2,1.6,29,5,0,5,23,1.3,0,5,4.1,1.8,13,F,18,0,1,0,G,0,3,3,2,Not Completed
2,1.8,1.6,1.8,1.4,35,1.7,0,5,0,5,0,5,4.2,1.7,8.8,F,18,1,1,0,P,0,3,3,3,Not Completed
1.4,1.5,1.4,1.4,1.4,29,1.2,29,1.4,26,1.3,27,1.2,1.3,1.4,27.8,F,18,0,1,0,G,1,3,3,2,Not Completed
1.5,1.8,1.6,1.8,1.4,26,1.9,0,5,0,5,0,5,4.2,1.7,6.5,M,18,1,1,0,G,0,4,4,4,Not Completed
1.8,1.6,1.6,1.8,1.7,32,1.5,32,1.7,0,5,0,5,3.3,1.7,16,F,18,1,0,1,G,0,3,4,2,Not Completed
1.7,1.4,1.4,1.4,1.4,29,1.6,32,1.7,29,1.6,27,1.8,1.7,1.4,29.3,M,17,0,1,0,G,1,3,2,4,Not Completed
2,1.6,1.6,1.4,1.2,23,1.6,29,1.5,29,1.5,29,1.6,1.6,1.5,27.5,F,18,1,1,0,G,1,3,3,2,Not Completed
2.2,1.6,1.8,1.6,1.4,30,1.8,29,1.9,33,1.5,32,1.7,1.7,1.6,31,F,18,0,1,0,G,1,3,4,2,Not Completed
2,1.4,1.6,1.4,1.2,26,1.6,25,1.6,22,1.6,22,1.5,1.6,1.4,23.8,F,18,0,1,0,G,1,2,3,2,Not Completed
1.5,1.5,1.4,1.4,1.2,29,5,0,5,0,5,0,5,5,1.4,7.3,F,18,1,1,0,G,0,2,2,4,Not Completed
1.6,1.4,1.6,1.4,1.4,32,1.5,32,1.9,32,1.6,27,1.6,1.7,1.5,30.8,F,18,1,1,0,G,1,3,2,3,Not Completed
2.1,2,2.2,1.6,1.4,26,5,26,1.8,20,1.7,17,2.1,2.7,1.8,22.3,M,18,1,1,0,G,0,3,4,3,Completed
2.3,2.4,2.6,2.2,2,26,5,26,5,12,5,14,3.4,4.6,2.3,19.5,M,18,0,1,0,P,0,4,4,4,Not Completed
1.8,1.6,1.6,1.8,1.4,23,1.7,23,1.8,23,1.6,23,1.8,1.7,1.6,23,M,18,0,1,0,G,1,3,4,2,Not Completed
2.2,1.8,1.6,1.6,1.6,25,1.8,24,3.3,0,5,0,5,3.8,1.7,12.3,F,18,0,1,0,G,0,3,3,2,Not Completed
1.2,1.2,1.2,1.2,1.1,32,1.4,32,1.3,32,1.4,30,1.4,1.4,1.2,31.5,F,18,1,0,1,G,1,3,2,2,Completed
1.8,1.8,1.6,1.4,1.4,25,1.6,24,1.8,26,2,24,1.5,1.7,1.6,24.8,F,17,1,1,0,G,1,3,4,2,Not Completed
1.9,1.7,1.8,1.6,1.4,29,1.7,0,5,14,5,15,1.4,3.3,1.6,14.5,F,17,1,0,1,G,1,2,3,3,Not Completed
1,1.8,1.6,1.8,1.6,25,1.6,24,1.9,26,2.1,24,1.6,1.8,1.7,24.8,F,21,0,1,0,G,1,4,2,2,Not Completed
1.9,1.6,1.6,1.8,1.4,29,1.9,29,1.8,23,1.5,20,2.2,1.9,1.6,25.3,F,17,0,1,0,G,1,4,4,2,Not Completed
2,1.6,1.6,1.6,1.4,12,5,14,5,32,1.9,26,2,3.5,1.6,21,F,18,0,1,0,P,0,2,2,4,Completed
1.4,1.6,1.6,1.4,1.4,32,1.6,0,5,0,5,0,5,4.2,1.5,8,F,18,1,1,0,G,0,4,3,4,Not Completed
1.8,1.6,1.6,1.6,1.4,25,1.7,24,1.8,26,2.1,25,1.8,1.9,1.6,25,M,18,1,1,0,P,1,3,4,2,Not Completed
1.7,1.8,2.2,2.2,1.8,26,5,0,5,0,5,0,5,5,2,6.5,F,18,0,1,0,P,0,3,2,2,Not Completed
1.8,1.6,1.4,1.6,1.4,25,1.8,0,5,0,5,0,5,4.2,1.5,6.3,F,18,1,0,1,G,0,4,2,3,Not Completed
2.4,1.8,1.8,1.8,1.6,29,1.7,0,5,0,5,0,5,4.2,1.8,7.3,F,18,1,0,1,G,0,3,4,4,Not Completed
1.6,1.4,1.3,1.2,1.2,25,1.6,24,1.6,26,1.5,25,1.6,1.6,1.3,25,F,18,0,1,0,G,1,3,4,3,Completed
1.6,1.4,1.4,1.4,1.4,23,1.9,22,2.2,26,2,25,1.7,2,1.4,24,F,18,1,0,1,G,1,3,2,2,Completed
1.8,2,1.8,1.6,1.4,29,2,29,1.9,23,1.5,20,1.8,1.8,1.7,25.3,F,17,1,0,1,G,0,2,2,3,Completed
2.3,2,2,1.8,1.4,29,1.9,29,1.7,0,5,0,5,3.4,1.8,14.5,F,18,0,1,0,P,0,2,2,4,Not Completed
1.6,1.6,1.6,2,1.4,20,2.2,24,2,21,2.4,21,1.9,2.1,1.7,21.5,M,18,1,0,1,G,1,3,2,3,Not Completed
1.6,1.4,1.4,1.4,1.2,30,1.3,29,1.6,33,1.7,32,1.5,1.5,1.4,31,M,17,0,1,0,G,1,4,4,4,Not Completed
1.4,1.4,1.4,1.3,1.2,32,1.4,32,1.5,32,1.5,30,1.5,1.5,1.3,31.5,F,18,1,0,1,G,1,2,2,4,Not Completed
